habitacion,bano,estaciona,propiedad,precio
3,1,2,277,2350000
3,2,0,300,2956000
2,1,1,760,535000
1,1,1,0,400000
2,1,1,145,1690000
2,1,1,107,1020000
3,1,0,98,1515000
2,1,1,0,700000
3,1,1,288,2360000
3,1,0,220,2005000
2,1,1,0,702000
4,2,1,182,3120000
2,1,0,123,1025000
2,1,0,152,1920000
3,2,2,181,2623000
3,2,1,151,1500000
2,1,0,152,1630000
3,1,3,217,1910000
2,1,1,613,1320000
4,2,2,1388,2850000
2,2,2,0,750000
3,3,2,1149,2588000
5,3,2,424,1955000
5,4,2,355,1400000
2,2,2,1291,665000
5,2,2,1053,2714000
6,3,3,2026,2350000
4,2,2,931,2200000
2,2,1,146,660000
3,2,2,330,1310000
2,1,1,0,540000
4,2,2,813,2335000
3,2,1,626,2000000
5,1,0,711,1815000
2,2,2,0,725000
4,2,6,2187,3900000
2,1,1,0,666000
3,2,2,255,1200000
3,2,2,640,1564000
2,1,1,0,520000
3,2,2,0,670000
4,2,3,668,1715000
3,2,2,0,1055000
2,1,1,0,348000
4,3,2,615,1780000
6,3,2,912,2150000
5,1,1,584,1730000
3,2,1,287,1440000
4,1,1,388,1225000
3,3,2,384,1445000
3,1,2,328,990000
3,2,2,597,1400000
3,2,3,477,1550000
3,1,1,443,1170000
4,1,1,571,1120000
2,1,1,206,675000
3,2,2,315,880000
3,2,1,431,1530000
4,2,2,447,1350000
3,2,2,214,832000
2,1,1,0,420000
4,4,2,636,2400000
2,2,1,0,565000
2,1,1,0,550000
3,1,3,477,1211000
5,2,1,0,2405000
4,1,2,603,1395000
3,2,0,408,1630000
3,1,1,449,1160000
3,1,1,395,1065000
4,1,2,453,1361500
2,1,0,225,945000
1,1,1,0,360000
2,1,1,301,860000
3,2,1,253,1260000
4,1,3,539,1637000
3,2,2,249,1505000
2,1,1,1981,515000
3,1,2,572,1100000
2,1,1,0,330000
3,2,2,478,1145000
3,1,1,549,1322000
2,1,1,228,1015000
2,1,1,0,750000
2,1,0,237,1013000
3,1,0,307,840000
4,2,1,481,1150000
5,3,2,646,1900000
3,2,1,213,890500
5,3,3,619,2340000
3,1,2,427,1370000
3,2,2,394,1400000
3,3,2,475,1310000
4,1,1,583,1833000
3,1,1,274,855000
2,1,1,305,930000
4,2,1,435,1640000
3,1,2,436,1480000
2,1,2,230,672000
2,1,1,0,410000
5,2,2,207,980000
2,1,1,292,1055000
2,1,1,0,440000
3,1,3,633,1435000
4,2,1,627,1275000
3,2,1,216,842500
4,2,2,313,1345000
1,1,1,0,265000
2,1,1,345,849000
3,1,1,526,1425000
3,2,1,310,1345000
3,1,1,0,330000
4,2,1,67,726000
3,2,1,283,1250000
3,2,2,156,870000
2,1,0,133,801000
3,2,3,596,1725000
1,1,1,0,415000
3,1,1,0,650000
2,1,1,166,600000
4,2,2,441,1505000
3,2,1,271,850000
1,1,1,0,292000
2,1,2,435,956000
4,1,2,739,1740000
3,2,2,222,1683000
2,2,1,159,574000
2,1,1,0,470000
3,2,2,217,1130000
2,1,2,217,730000
2,1,1,0,831000
3,3,1,325,930000
2,1,1,207,800000
3,1,2,502,1111000
2,1,1,339,900000
3,1,1,219,822500
3,2,2,595,1400000
1,1,1,0,336000
2,2,2,239,800000
3,1,3,834,1224000
3,1,3,771,1020000
3,2,2,573,1000000
1,1,1,106,380500
4,3,2,443,930000
3,2,2,784,1090000
4,2,2,609,947500
3,1,4,695,836000
3,2,2,653,1417250
3,1,2,623,980000
3,1,4,690,1110000
2,1,3,649,950000
4,2,1,318,1140000
3,2,1,164,750000
3,1,2,313,931000
4,3,4,581,1000000
2,1,1,1202,655000
4,2,1,696,1200000
3,1,1,603,987000
3,2,1,534,937000
4,2,1,720,1426000
4,3,2,272,1016000
3,2,2,312,910000
4,2,2,807,1385000
3,2,2,169,785000
2,2,3,558,901000
4,3,2,743,1300000
2,1,2,576,975000
4,2,1,603,1070000
2,1,1,83,639000
2,1,2,180,605000
3,1,1,593,960000
3,2,1,374,725000
2,1,2,601,981000
3,1,2,650,975000
3,2,2,261,800000
4,1,2,592,921000
3,2,2,472,917000
3,1,1,698,890000
3,2,1,1660,1008000
2,1,2,756,1191000
4,1,2,638,1130000
2,1,1,209,776000
3,1,2,688,1035000
3,1,1,653,920000
4,2,2,588,1160000
3,1,2,538,825000
3,2,1,0,800000
1,1,1,0,240000
3,2,2,220,1105000
3,2,2,301,1025000
2,1,2,281,826000
3,2,2,194,900000
3,2,2,283,962000
2,1,1,244,800000
3,2,2,0,785000
4,1,2,329,710000
3,2,2,296,920000
3,2,1,379,940000
2,2,1,178,655800
4,3,2,233,1082000
3,1,1,546,1210000
3,1,1,557,880000
1,1,1,0,335000
4,1,3,757,1260000
3,2,3,2522,1400000
3,1,2,316,995000
4,1,4,766,1380000
3,2,0,311,1220000
3,1,1,185,785000
2,1,1,402,962000
3,3,2,217,860000
5,3,2,681,1220000
3,1,1,307,930000
3,2,1,343,930000
3,2,1,0,800000
3,1,0,357,1305000
3,1,4,600,1060000
2,1,1,0,485000
3,2,1,224,950000
2,1,1,264,910000
3,1,1,390,810000
3,1,3,363,776000
3,1,2,501,1002500
3,1,3,647,807500
1,1,3,574,1120000
2,2,2,281,950000
4,3,1,425,1620000
3,1,0,221,923000
2,1,2,470,1030000
3,2,2,284,1046000
3,1,2,268,716000
2,2,1,213,740000
3,1,1,619,970000
3,2,2,0,735000
2,1,2,451,762000
2,1,1,0,485000
3,1,2,453,950000
4,2,1,458,1280000
3,2,2,299,1040000
2,1,0,301,922000
3,3,2,803,2415000
4,1,1,0,1115000
3,2,2,575,1675000
3,1,2,767,1176000
5,2,2,774,1265000
1,1,1,343,801000
3,1,2,771,1185000
3,2,2,224,770000
3,2,0,288,1200000
3,2,2,348,993000
3,1,1,557,901000
2,1,1,149,650000
3,1,0,344,891500
4,2,2,757,3420000
3,1,2,322,805000
2,1,1,229,680000
4,3,2,221,827500
2,1,1,144,793000
3,1,1,450,988000
3,2,2,753,747000
3,1,2,531,910000
2,1,0,297,896000
2,1,0,168,890000
3,1,3,506,1199000
3,2,1,293,1100000
5,2,4,1017,2015000
4,3,3,278,930000
2,1,5,571,1151000
4,2,2,753,820000
2,1,1,190,670000
3,1,2,595,1040000
4,2,3,539,1316000
2,1,1,315,816000
4,2,1,487,945000
1,1,0,129,643700
2,1,2,255,760000
6,2,4,663,881000
3,2,2,360,900000
3,3,2,303,830000
3,2,2,274,780000
3,1,2,650,1020000
1,1,1,846,1330000
4,2,2,650,1126000
3,2,1,0,1235000
2,1,1,0,457000
2,2,1,217,660000
3,2,1,313,770000
3,2,2,347,895500
4,3,2,747,1350000
3,2,1,229,820000
2,1,1,237,617500
2,1,1,142,490000
3,2,1,0,800000
3,1,1,716,991000
3,2,1,320,970000
2,2,1,268,657000
3,2,1,317,710000
3,1,2,603,840000
3,1,1,822,975000
3,2,1,164,600000
4,3,1,321,875000
3,1,2,620,785000
3,2,2,374,840000
3,1,1,654,1076000
4,3,2,641,850000
4,2,2,650,1400000
3,3,2,539,1080000
3,1,2,653,1065000
3,2,2,403,773000
3,1,1,202,700000
3,2,1,198,760000
2,1,2,650,1190000
3,1,1,643,1015000
3,1,0,656,875000
3,1,1,650,1020000
3,1,1,275,773000
2,1,1,167,522500
3,1,1,655,1100000
2,1,1,646,1007000
4,3,3,0,1245000
3,2,3,653,1155000
3,1,1,256,746000
4,3,2,424,1160000
3,1,1,643,1105000
2,1,1,269,591000
3,1,1,645,960000
3,2,2,203,815000
4,3,4,310,2920000
2,1,0,517,1635000
1,1,1,0,491000
2,1,1,0,540000
1,1,1,0,340000
2,1,1,0,726000
3,1,0,83,1340000
2,2,1,88,1105000
2,1,1,215,841000
2,1,1,0,528500
2,1,1,0,585000
2,1,1,0,645000
1,1,1,1045,410000
2,1,2,0,550000
2,1,1,0,470000
2,1,1,0,470000
2,1,1,0,475000
2,2,1,0,640000
3,2,1,246,1330000
2,2,1,0,720000
2,1,1,0,888000
3,2,1,97,1325000
1,1,1,0,368000
3,2,2,67,1300000
2,1,1,1588,450000
3,2,0,118,1385000
2,2,1,584,990000
2,1,1,0,440000
2,1,2,0,606000
1,1,1,0,450000
2,1,0,232,1470000
2,1,1,0,591500
2,2,1,0,1300000
2,2,0,109,1010000
2,1,0,161,1266000
2,1,2,0,620000
2,1,1,0,540000
2,2,1,146,1200000
2,1,1,0,630000
2,1,1,2300,560000
2,2,1,55,800000
2,2,1,0,665500
2,1,2,1004,550055
1,1,1,649,358000
1,1,1,0,320000
3,2,1,61,1000000
2,1,1,0,598000
2,2,1,0,950000
3,2,1,64,1065000
2,1,1,111,885000
2,1,1,0,587134
2,1,1,245,1286000
3,1,1,215,1200000
3,2,2,286,1382500
2,2,1,0,630000
4,2,1,464,1600000
3,2,1,267,1310000
2,1,0,140,1035000
3,2,4,613,1980000
2,1,2,0,592000
3,1,3,520,1335000
3,1,1,247,1710000
4,1,1,484,1590000
6,2,2,772,2000000
2,2,1,0,583000
2,1,1,1882,418000
3,1,1,213,860000
2,2,2,55,650000
4,2,1,415,1700000
2,1,3,607,1575000
2,1,1,191,950000
3,1,3,472,1655000
4,1,2,608,1950000
2,1,1,314,905000
3,2,1,259,1255000
2,1,1,0,601000
2,1,2,347,1020000
1,1,2,0,435000
2,1,1,136,790000
2,1,2,497,990000
2,1,2,0,605000
4,2,2,440,2270000
1,1,0,0,385000
2,1,0,367,900000
4,1,2,0,1340000
3,2,1,379,1300000
4,2,2,282,1310000
4,1,2,238,1112000
2,1,2,229,910000
3,3,1,55,830000
4,1,2,0,2100000
3,1,1,445,1190000
3,1,2,184,865000
5,2,1,573,2175000
3,1,2,610,1085000
1,1,1,0,312000
1,1,0,0,320000
2,1,1,225,890000
4,3,3,490,2700000
2,1,0,229,1101000
3,1,2,380,926000
3,1,0,158,1050000
3,1,1,178,1010000
5,2,2,692,2155000
2,1,1,0,430000
3,1,1,522,1900000
2,1,1,190,888000
2,1,1,354,1020000
2,3,2,425,1160000
2,1,1,174,844000
2,3,1,448,1860000
3,1,2,401,1676000
3,2,2,608,900000
3,1,1,328,1300000
3,1,2,150,810000
2,1,1,0,701000
1,1,0,0,410000
2,1,2,314,1255000
2,1,1,120,665000
2,2,1,152,1085000
3,1,2,899,2315000
2,1,3,453,1170000
2,1,1,0,875000
3,1,1,407,1715000
3,1,1,302,1396500
1,1,1,0,422000
3,1,0,304,1474000
3,2,1,165,1340000
3,1,0,279,980000
2,1,2,243,1035000
2,1,1,0,460000
2,2,2,403,1760000
3,1,2,274,975000
2,1,2,306,1095000
3,1,0,0,1121000
2,1,1,0,370000
3,1,2,307,1225000
3,2,1,569,2004000
2,1,1,178,1211000
4,4,3,569,4300000
3,1,1,335,1400000
2,1,1,129,770000
3,1,2,318,1090000
3,1,1,654,1830000
3,1,1,440,1000000
2,1,1,671,600000
2,1,1,0,692000
3,2,2,195,980000
4,2,1,355,1310000
2,1,2,301,1050000
5,3,1,450,1700000
3,2,1,338,2160000
3,1,2,501,1610000
1,1,1,0,400000
3,1,1,465,1420000
4,2,1,489,1950000
5,3,2,344,1820000
3,2,1,537,1900000
2,1,1,348,1080000
2,1,1,0,570000
3,1,1,489,1450000
3,1,2,582,1400000
2,1,1,297,1340000
1,1,1,0,340000
4,3,2,187,1300000
4,2,3,824,2340000
2,1,2,376,1634000
2,1,1,150,910000
4,1,1,382,1650000
3,2,1,229,1130000
4,4,8,1390,3850000
3,1,3,327,1510000
4,1,8,727,1500000
3,2,4,750,2315000
3,1,3,757,892000
2,1,2,577,592000
3,1,2,250,647000
4,1,2,696,865000
4,2,2,590,1350000
2,1,1,189,476000
4,2,2,616,830000
3,1,0,715,706000
4,2,2,780,920000
2,1,1,161,522000
3,1,1,0,358500
3,1,1,553,690000
4,2,1,589,800000
3,2,2,272,770000
5,2,4,783,1100000
3,1,2,719,727500
3,1,4,815,925000
2,1,1,118,475000
3,2,2,198,651000
3,2,2,264,770000
3,1,1,705,900000
3,2,2,790,815500
3,2,2,382,770000
2,1,1,161,585500
4,1,2,704,840000
4,1,1,780,1005000
2,1,1,138,470000
3,1,3,763,810000
3,1,1,196,550000
4,1,2,694,855333
5,2,2,568,900000
2,1,2,0,480000
3,2,1,189,680000
3,1,2,646,981000
4,2,1,535,876000
3,2,1,258,875000
4,2,2,214,651000
1,1,2,533,802000
3,1,1,530,995000
4,2,2,581,881500
5,2,2,558,900000
3,2,2,0,782000
2,1,2,428,580000
3,1,2,530,937500
3,2,2,716,1080000
3,2,2,575,1000000
3,1,4,743,1235000
4,2,1,567,801347
3,1,2,535,921000
6,2,6,1200,1900000
2,1,1,308,752500
4,2,2,558,800000
3,1,2,252,800000
3,1,2,648,1067000
4,2,4,993,1310000
3,2,2,0,800000
3,1,1,774,1260500
3,1,2,531,850500
2,1,1,204,625000
3,2,2,727,980500
3,2,2,609,1068000
4,2,2,539,937500
4,2,2,530,1126000
2,1,1,806,778000
4,2,2,357,1230000
3,2,1,0,1360000
2,1,1,187,1805000
1,1,1,0,352500
1,1,1,2469,395000
1,1,1,0,307000
2,2,1,190,2200000
1,1,1,0,485000
4,2,1,165,1717500
2,1,0,70,1265000
1,1,1,0,401000
4,2,2,182,2375000
2,1,1,172,1851000
2,2,1,2427,734600
4,1,0,194,1928000
1,1,1,2488,526000
4,2,1,154,2236000
1,1,1,2431,500000
3,2,2,2401,1403000
3,2,2,173,965000
3,2,1,0,1040000
1,1,1,0,526000
2,1,1,2193,750000
2,1,2,50,1120000
3,1,4,560,770000
2,1,3,629,915000
4,1,1,733,975000
3,1,0,464,770000
3,1,1,446,780000
3,1,1,204,600000
3,1,2,956,1465000
4,2,2,686,955000
3,1,1,505,767000
4,2,2,559,1196000
3,1,2,568,731000
2,1,2,336,555000
3,1,1,180,585000
2,1,1,113,480000
4,2,1,215,605000
3,1,2,205,495000
3,1,1,821,738000
2,1,1,111,386000
2,1,1,159,452000
3,1,1,192,522500
2,1,1,253,601500
3,1,1,735,1305000
2,1,2,520,741000
2,1,1,207,495000
5,2,5,759,1345000
2,1,1,156,530000
2,1,1,438,815000
4,1,3,746,930000
2,1,1,0,521500
4,1,3,683,730000
3,1,1,406,775000
4,2,2,770,990000
5,2,2,705,950000
2,1,3,629,915000
3,1,1,570,900000
3,1,1,470,810000
2,1,2,650,920000
3,1,2,422,835000
3,3,1,291,790000
4,2,1,455,810000
3,2,2,167,667500
2,1,1,147,500000
2,1,1,139,485000
3,1,2,219,488000
3,2,2,608,900000
2,1,2,590,680000
3,1,2,590,683500
3,2,2,191,590000
3,1,3,464,770000
3,1,2,628,815000
3,1,3,686,975000
3,2,1,535,970000
3,1,2,0,515000
3,1,1,589,940000
3,3,1,205,600000
2,1,1,110,510000
3,2,2,540,750000
4,2,2,250,822000
3,1,2,650,983000
3,1,3,490,600000
3,2,2,353,640000
3,2,1,146,430000
4,2,2,646,1350000
4,1,1,556,780000
2,1,1,558,474000
2,1,1,783,810000
4,1,2,485,723000
2,1,2,135,550500
2,1,1,169,610000
3,1,2,858,1000000
3,2,2,197,533000
2,1,1,602,630000
2,1,1,105,410000
3,1,4,557,600000
3,1,1,190,616000
3,1,2,582,792000
3,1,2,641,960000
4,2,2,511,985000
4,1,1,420,820000
3,1,1,596,670000
2,1,2,659,855000
4,2,2,148,665000
3,1,1,507,690000
3,2,2,588,880000
3,1,2,449,700000
3,2,1,122,600000
3,1,2,542,721000
2,1,1,428,720000
4,2,0,934,910000
2,1,1,746,1570000
2,1,1,111,525500
3,1,1,522,612500
1,1,1,49,248500
3,2,2,501,960000
3,1,2,847,1085000
3,2,1,266,650000
4,1,2,410,650000
4,2,2,708,937000
2,1,1,119,360000
3,1,2,191,500000
2,1,2,527,775000
3,1,1,534,599000
2,2,1,0,1100000
2,1,0,0,1240000
6,4,2,353,1800000
3,2,1,0,1150000
3,1,0,171,985000
3,2,2,0,1200000
2,2,2,21700,1340000
3,2,0,250,2200000
4,2,3,611,2105000
2,1,1,0,550000
2,2,2,0,1250000
2,2,1,0,575000
4,3,1,323,1915000
3,2,2,135,1630000
2,2,0,96,1000000
3,1,0,153,1470000
2,2,2,0,725000
3,1,0,183,1234500
2,1,1,0,600000
3,2,2,173,1342000
1,1,1,0,500000
2,2,1,579,795000
2,2,1,0,590000
4,1,2,146,1502000
2,2,1,0,1100000
3,2,1,215,1421000
2,2,2,2166,845000
2,1,1,0,720000
2,2,1,115,1275000
2,1,1,90,1000000
4,2,1,212,1820000
1,1,1,0,420000
2,2,1,995,600000
2,2,1,190,1916000
1,1,1,0,577000
2,2,1,0,655000
2,1,1,131,1016500
2,1,1,195,1350000
3,2,2,241,1560000
2,2,1,0,1035000
2,2,1,0,1070000
2,1,0,106,1060000
2,2,2,0,1610000
2,1,0,152,1101000
2,1,2,163,880000
2,1,1,0,730000
2,1,0,105,1080000
2,1,0,120,1115000
2,1,1,0,516000
3,2,1,225,1753000
2,1,0,111,825000
2,2,2,2166,820000
2,1,0,124,900000
5,1,2,350,2350000
3,1,2,188,1565000
3,2,1,140,1670000
3,1,0,108,1402000
3,2,1,210,1570000
3,2,0,211,1515000
2,1,0,112,1155000
2,1,0,82,1150000
2,1,1,95,875000
2,2,1,2166,625000
3,1,0,184,1384000
2,2,1,0,1405000
2,1,1,0,655000
1,1,1,0,456000
3,2,2,0,2260000
1,1,0,112,1130000
2,2,2,303,1305000
2,2,1,0,720000
2,1,1,159,1130000
1,1,1,0,520000
2,2,2,0,1250000
1,1,1,0,470000
2,1,1,0,600000
2,1,1,0,670000
3,1,0,103,1100000
2,1,2,0,1252000
2,1,1,139,1010000
2,1,1,0,779000
2,1,1,108,790000
1,1,1,0,455500
2,1,1,168,1400000
3,2,1,0,1520000
3,1,1,220,1655000
1,1,1,6866,600000
3,1,0,151,1014000
3,1,0,197,1351000
3,2,2,5042,2460000
1,1,1,0,540000
3,2,2,214,3705000
2,1,1,347,1180000
3,2,2,0,950000
3,1,1,114,1350000
3,2,1,170,2100000
2,1,1,0,735000
1,1,1,0,400000
2,1,2,0,900000
1,1,1,0,470000
3,3,2,232,2160000
3,1,0,0,1380000
3,1,2,116,1080000
3,2,1,158,1405000
2,1,1,0,650000
1,1,1,0,342000
2,1,1,88,950000
2,1,1,0,781000
1,1,1,0,549800
1,1,1,1768,492000
1,1,1,0,500500
3,1,0,223,1240000
3,2,2,0,1400000
2,2,1,0,685000
2,1,1,0,710000
1,1,1,0,330000
3,1,0,135,1430000
1,1,1,0,325000
2,2,1,128,1245000
2,1,1,727,830000
2,1,0,141,1182500
2,1,0,288,1303000
2,1,0,218,1210000
2,1,1,443,482500
2,2,1,210,1730000
2,1,1,158,1090000
2,1,1,189,1358000
2,1,1,0,585000
2,1,1,0,1106000
3,3,1,209,1650000
2,1,2,308,1590000
2,1,1,356,590000
2,1,0,203,1055000
3,2,2,0,1350000
2,1,1,0,700000
2,1,1,0,473000
2,1,1,111,1100000
2,3,1,91,1200000
2,1,1,0,530000
3,1,2,294,1651000
2,1,1,0,615000
2,1,2,222,1500000
2,1,2,227,1460000
2,2,1,0,841000
2,1,1,0,570000
2,1,2,0,480000
2,1,1,162,1310000
3,1,0,231,1530000
2,1,1,0,560000
3,1,1,126,1300000
2,1,0,96,815000
2,1,0,98,765000
2,1,1,183,910000
3,2,3,1958,1450000
2,2,1,113,1540000
3,2,1,273,1811000
2,1,0,214,1180000
2,1,1,0,510000
3,3,1,0,1015000
3,2,2,183,1720000
3,2,1,8216,1050000
2,1,0,214,1582000
3,2,2,217,2385000
2,2,1,0,681000
4,1,1,305,1820000
2,1,1,131,1305000
3,1,1,231,1255000
2,2,2,238,2180000
2,2,1,0,712500
3,2,1,272,1720000
2,1,1,175,1021000
3,2,1,112,1220000
1,1,1,0,240000
2,1,2,236,1500000
3,2,0,146,1612000
3,1,2,199,1442000
3,1,2,644,1250000
3,1,2,584,855000
4,2,2,604,930000
4,2,1,530,900000
3,0,0,650,1004000
3,1,2,518,930000
3,2,1,465,1200000
3,1,1,581,721000
3,1,0,148,751000
2,1,1,490,835000
3,1,2,327,637000
3,2,1,465,1265000
3,2,3,490,1100000
4,2,3,534,1082000
2,1,1,132,715000
5,5,3,199,630000
2,1,3,581,837000
3,1,2,563,950000
3,1,2,647,840000
3,1,1,266,496000
2,1,1,499,931000
2,2,0,3037,942000
2,1,1,360,650000
2,1,1,356,850000
4,1,2,591,560000
2,1,2,250,540000
3,1,2,566,1150000
3,1,2,581,965000
3,1,2,562,700000
3,1,2,493,615000
2,1,1,521,775000
3,1,2,369,735000
3,2,1,164,550000
3,1,2,463,1000000
2,1,3,475,780000
4,2,2,1034,810000
3,1,1,537,843000
2,1,2,220,600000
3,1,2,693,925000
1,1,1,41,305000
3,2,1,369,1080000
2,1,1,205,656000
2,1,2,460,799900
3,1,3,523,916000
3,2,2,143,1000000
4,1,1,339,914000
3,1,2,452,1650000
3,2,2,475,990000
2,1,1,145,512000
3,1,3,503,600000
4,1,1,582,910000
3,1,1,244,485000
3,1,1,527,900000
4,1,2,568,1000000
2,1,1,400,722000
3,1,1,486,910000
4,3,2,654,1260000
2,1,1,79,635000
3,1,1,405,550000
2,1,1,117,485000
3,1,1,594,690000
2,1,3,507,1065000
3,1,1,847,1200000
3,2,2,212,798000
2,1,1,669,850000
3,1,2,916,1355000
3,1,1,0,815000
3,1,2,610,971000
2,1,1,106,530000
3,1,1,472,900000
2,1,1,214,700000
3,1,0,453,930000
2,2,2,516,920000
3,1,1,398,842000
1,1,0,397,830000
3,2,1,479,980000
3,3,2,421,800000
4,2,2,544,930000
3,1,2,468,930000
2,1,2,467,886000
3,1,1,487,1080000
2,1,2,555,1040000
4,2,2,559,1400000
2,1,1,113,660000
2,1,1,0,436000
2,1,2,479,876000
2,2,1,352,910000
3,2,2,227,1000000
3,1,2,516,800000
3,2,1,0,928000
3,1,2,585,1070000
2,1,2,349,565000
3,2,2,185,714000
2,2,1,76,770000
3,1,4,707,1226000
2,1,1,421,810000
3,2,2,590,1127000
3,1,2,409,750000
3,1,1,485,980000
3,1,2,271,670000
4,3,2,836,1315000
2,1,1,310,780000
2,1,1,472,986000
2,1,1,484,771000
9,8,7,1254,760000
3,2,1,0,850000
3,1,2,454,890000
2,1,2,712,1088000
3,1,2,504,1123000
4,1,2,236,600000
1,1,1,0,300000
2,1,3,493,890000
3,2,1,313,1040000
3,2,1,453,1050000
2,1,1,529,900000
2,2,1,1485,425000
2,1,1,187,515000
3,1,2,399,1040000
2,1,2,178,520000
3,1,2,192,605000
3,1,2,495,890000
2,1,1,266,790000
4,1,2,621,1000000
2,2,1,415,860000
2,1,1,372,630000
4,2,1,0,660000
3,1,1,520,810000
4,1,2,400,875000
3,1,0,333,923000
3,1,1,396,920000
3,1,4,728,1150000
4,2,1,561,871000
4,1,3,577,910000
3,2,3,502,1330000
4,2,1,243,950000
3,1,2,396,821000
3,1,2,497,888500
4,1,2,400,870000
2,1,1,713,1186000
3,1,2,560,900000
3,1,2,207,800000
3,2,3,427,1030000
3,2,3,890,1615000
2,1,1,467,715000
2,1,1,126,610000
3,2,2,463,1162500
3,1,2,560,1142500
3,1,2,679,930000
3,2,1,650,875000
4,1,2,390,840000
2,1,2,468,805000
3,3,2,0,750000
3,2,2,500,750000
3,1,1,191,475000
2,1,1,189,415000
3,1,2,779,731000
2,1,1,117,352000
3,1,1,535,723000
2,1,1,99,336000
3,1,1,1262,685000
3,2,2,207,620000
3,1,2,762,620000
3,2,2,676,1025000
2,1,1,91,490000
3,1,2,227,805000
4,1,2,855,770000
3,1,2,280,645000
3,2,4,466,1005000
2,1,1,487,931000
2,1,2,950,810000
2,1,1,234,535000
3,2,2,623,920000
3,1,5,4679,800000
3,1,2,543,510000
3,2,3,649,651000
2,1,2,491,502500
2,1,1,360,365000
2,1,1,171,405000
3,2,1,158,620500
2,1,1,546,730000
1,1,1,141,260000
3,1,4,503,665000
3,2,1,267,625000
2,1,1,129,357500
2,1,1,146,427500
4,2,2,581,851000
3,2,3,479,998000
4,2,3,630,1030000
2,1,3,310,498000
2,1,1,180,410000
2,1,1,95,450000
1,1,1,125,341000
2,1,1,0,270000
3,2,2,634,900000
3,1,1,320,500000
4,1,1,518,1015000
3,3,2,618,915000
2,1,1,159,380000
3,2,2,234,468000
3,1,2,570,800000
2,1,1,149,380000
3,1,1,370,600000
3,2,1,229,530000
3,1,1,270,592000
2,1,2,379,611000
2,1,2,132,440000
3,1,3,620,650000
2,1,1,159,416000
3,1,2,492,610000
3,2,2,634,890000
3,1,1,0,301000
2,1,3,560,865000
2,1,1,140,436000
4,1,2,650,650000
2,1,1,137,432000
3,1,1,700,650000
2,1,3,821,836000
2,1,1,184,401000
2,1,1,608,635000
2,1,1,168,491000
2,1,0,207,420000
3,1,2,564,810000
3,1,2,457,780000
2,1,1,135,520000
3,1,1,754,660000
2,1,2,229,555000
2,1,1,0,350000
3,2,2,215,540000
3,2,1,230,678000
3,1,2,696,812000
3,1,1,750,682000
2,1,1,83,380000
1,1,2,96,350000
4,2,4,820,750000
2,1,1,96,495000
2,1,2,455,644000
4,2,4,864,895500
3,1,1,359,500000
3,1,2,756,940000
2,1,2,0,755000
2,1,1,120,568000
2,1,1,102,350000
2,1,1,0,452000
2,1,1,0,335000
3,1,3,620,585000
2,1,1,139,360000
2,1,1,220,380000
3,1,2,592,546000
3,1,1,172,400000
4,2,4,601,1700000
3,2,1,215,592500
1,1,1,509,830000
2,1,1,132,360000
2,1,1,644,655000
3,1,1,250,410000
2,1,1,931,836000
2,2,2,654,635000
4,2,3,525,811000
2,1,1,750,650000
3,1,2,551,765000
2,1,2,132,440000
3,2,2,251,715000
4,2,2,578,670000
2,1,1,104,376000
2,1,1,0,323000
3,1,4,527,680000
2,1,1,0,530000
4,3,1,595,786000
2,1,1,122,390000
3,1,2,468,650000
3,1,2,496,540000
3,1,1,497,685000
3,2,3,574,800000
3,1,2,671,830000
2,1,1,90,330000
3,1,1,474,539000
3,1,1,456,622500
3,2,2,834,767500
3,1,2,464,780000
3,2,1,618,668000
4,2,4,748,1215000
3,1,2,744,1120000
3,1,2,159,470000
3,1,1,858,800000
2,1,6,1041,1700000
3,2,2,456,655000
3,1,2,518,885000
2,1,2,268,510000
2,1,1,183,440000
3,2,1,597,703000
2,1,1,141,424000
4,1,2,747,750000
3,1,2,745,613000
3,1,2,945,779000
2,1,1,145,425000
4,3,1,961,791000
3,1,1,535,475000
3,2,2,565,950000
2,1,1,0,352000
4,1,2,770,730000
2,1,3,720,791000
3,1,2,950,905000
2,2,1,145,480000
3,1,2,561,767000
3,1,3,614,871000
3,1,2,179,450000
3,2,1,527,921500
3,1,1,126,490000
3,1,1,563,787000
2,1,1,0,300000
2,1,1,0,335000
3,1,2,654,670500
5,2,1,578,1050000
3,1,2,521,475000
2,1,1,153,440000
3,1,1,0,851500
2,1,0,452,623500
4,1,4,791,830000
3,1,2,41400,572000
3,2,2,0,600000
2,2,2,185,450000
3,1,2,284,525000
3,2,2,803,692500
4,2,2,1090,790000
3,1,1,719,785000
2,1,1,714,840000
5,3,4,922,925000
3,1,1,621,700000
3,1,2,771,801000
2,1,1,0,216000
1,1,1,0,220000
3,1,2,569,866000
2,1,1,151,340000
2,1,1,425,500250
1,1,1,94,395000
3,2,3,486,810000
2,1,1,585,790000
2,1,1,111,465000
3,1,2,460,601000
2,1,1,0,772000
2,1,2,631,968000
3,1,1,696,928000
2,1,1,87,300000
2,1,2,153,420000
4,2,3,936,885000
2,1,1,82,240000
3,1,2,550,815000
3,2,2,681,882500
3,1,2,589,793000
3,2,2,260,550000
2,1,2,115,477000
2,1,1,236,433000
3,1,2,855,672000
2,1,1,750,680000
3,1,2,604,751000
3,1,1,826,851000
3,1,2,480,777000
4,3,4,695,1162000
3,1,2,653,620000
3,1,4,670,1025000
